transaction_id,client_id,produit_id,agence_id,date_transaction,montant,devise,taux_change_eur,type_operation,statut,solde_avant,is_anomalie,score_credit_client,segment_id,segment_client,produit,categorie,agence
TXN001976,CLI0029,1,7,2022-01-16 09:49:00,-1651.06,USD,1.08,Debit,Complete,19171.97,false,696.0,3,Standard,Compte Epargne,Depot especes,Paris-Centre
TXN001915,CLI0128,52,1,2024-08-13 20:35:00,1274.08,EUR,1.0,Credit,En attente,37907.75,false,683.0,3,Standard,Livret A,Prelevement,Marseille-Vieux-Port
TXN001679,CLI0111,6,7,2023-09-20 19:49:00,-606.27,MAD,10.85,Debit,Complete,15184.81,false,645.0,3,Standard,Compte Epargne,Remboursement credit,Paris-Centre
TXN000922,CLI0086,59,5,2024-09-13 22:21:00,-2599.73,GBP,0.86,Debit,Complete,25861.58,false,805.0,1,Premium,Compte Courant,Prelevement,Toulouse-Capitole
TXN000833,CLI0036,29,1,2023-11-22 14:50:00,-329.53,EUR,1.0,Debit,Complete,44069.74,false,572.0,2,Risque,Livret A,Paiement CB,Marseille-Vieux-Port
TXN001625,CLI0118,38,4,2022-10-06 08:54:00,2600.32,EUR,1.0,Credit,En attente,30590.22,false,641.0,3,Standard,Credit Immobilier,Depot especes,Lille-Grand-Place
TXN001647,CLI0094,50,7,2022-05-15 01:00:00,-2948.57,CHF,0.97,Debit,Rejete,38665.78,false,435.0,2,Risque,Credit Consommation,Virement,Paris-Centre
TXN000412,CLI0022,42,5,2023-05-13 19:59:00,485.65,USD,1.08,Credit,Complete,34720.38,false,787.0,3,Standard,Assurance Vie,Prelevement,Toulouse-Capitole
TXN000377,CLI0126,39,2,2024-05-31 09:38:00,-732.09,EUR,1.0,Debit,Complete,44119.89,false,514.0,2,Risque,PEA,Interets,Bordeaux-Meriadeck
TXN000263,CLI0045,16,2,2023-09-18 22:45:00,-1946.08,EUR,1.0,Debit,Complete,23004.0,false,704.0,3,Standard,Compte Epargne,Virement,Bordeaux-Meriadeck
TXN001865,CLI0003,15,3,2023-10-04 00:03:00,-947.08,EUR,1.0,Debit,Rejete,28197.98,false,587.0,3,Standard,PEA,Virement international,Lyon-Part-Dieu
TXN001926,CLI0100,42,4,2022-01-20 06:12:00,1123.74,EUR,1.0,Credit,En attente,7911.38,false,656.0,3,Standard,Assurance Vie,Prelevement,Lille-Grand-Place
TXN000670,CLI0058,20,1,2024-05-10 17:28:00,-982.91,EUR,1.0,Debit,Complete,28633.8,false,704.0,3,Standard,PEA,Virement,Marseille-Vieux-Port
TXN001203,CLI0121,29,1,2023-05-26 03:42:00,473.79,USD,1.08,Credit,Complete,6866.38,false,645.0,1,Premium,Livret A,Paiement CB,Marseille-Vieux-Port
TXN001047,CLI0130,17,3,2022-01-24 15:41:00,-2881.77,USD,1.08,Debit,Complete,13006.59,false,586.0,3,Standard,Compte Courant,Remboursement credit,Lyon-Part-Dieu
TXN000367,CLI0066,56,6,2022-07-17 14:47:00,-1037.24,GBP,0.86,Debit,Complete,20646.87,false,656.0,3,Standard,Assurance Vie,Interets,Nice-Massena
TXN000013,CLI0075,41,6,2023-08-03 22:55:00,1389.39,EUR,1.0,Credit,Complete,31290.39,false,645.0,3,Standard,Assurance Vie,Virement,Nice-Massena
TXN000130,CLI0076,45,3,2024-04-10 13:32:00,-177.4,EUR,1.0,Debit,Complete,7116.53,true,326.0,2,Risque,Livret A,Retrait DAB,Lyon-Part-Dieu
TXN000682,CLI0011,32,2,2022-01-08 20:14:00,-2095.0,EUR,1.0,Debit,Complete,36755.85,false,672.0,3,Standard,Credit Consommation,Interets,Bordeaux-Meriadeck
TXN000510,CLI0050,24,3,2023-02-19 10:08:00,450.34,MAD,10.85,Credit,Complete,42597.4,false,666.0,3,Standard,Assurance Vie,Virement international,Lyon-Part-Dieu
TXN001138,CLI0032,35,7,2023-12-01 08:02:00,1175.43,EUR,1.0,Credit,Complete,21352.94,false,621.0,3,Standard,Livret A,Interets,Paris-Centre
TXN001195,CLI0100,32,4,2023-10-30 21:25:00,-442.69,EUR,1.0,Debit,Complete,9629.16,false,656.0,3,Standard,Credit Consommation,Interets,Lille-Grand-Place
TXN001373,CLI0049,56,3,2022-05-02 13:13:00,-1859.11,EUR,1.0,Debit,Complete,20285.58,false,593.0,3,Standard,Assurance Vie,Interets,Lyon-Part-Dieu
TXN001806,CLI0092,64,8,2023-06-19 18:12:00,2485.13,EUR,1.0,Credit,Complete,28517.16,false,717.0,3,Standard,Assurance Vie,Remboursement credit,Nantes-Commerce
TXN001640,CLI0084,13,1,2023-09-26 23:01:00,2014.94,EUR,1.0,Credit,Complete,4258.4,false,684.0,3,Standard,Credit Consommation,Prelevement,Marseille-Vieux-Port
TXN000654,CLI0106,9,8,2022-09-05 01:12:00,2069.06,EUR,1.0,Credit,Complete,37644.26,false,652.0,3,Standard,Credit Consommation,Virement international,Nantes-Commerce
TXN000598,CLI0033,56,3,2023-07-30 23:23:00,-2782.4,GBP,0.86,Debit,Complete,38102.04,false,584.0,3,Standard,Assurance Vie,Interets,Lyon-Part-Dieu
TXN000958,CLI0071,3,7,2023-08-29 10:36:00,1214.07,MAD,10.85,Credit,Complete,12600.61,false,797.0,1,Premium,PEA,Prelevement,Paris-Centre
TXN000373,CLI0022,14,5,2023-05-22 23:18:00,-1357.32,EUR,1.0,Debit,Complete,33211.1,false,787.0,3,Standard,Credit Immobilier,Remboursement credit,Toulouse-Capitole
TXN000039,CLI0076,63,3,2024-08-17 02:09:00,-6082.38,GBP,0.86,Debit,Rejete,40248.92,true,326.0,2,Risque,Compte Epargne,Virement international,Lyon-Part-Dieu
TXN001740,CLI0053,39,7,2024-03-16 11:33:00,-2135.59,EUR,1.0,Debit,Complete,31437.42,false,645.0,3,Standard,PEA,Interets,Paris-Centre
TXN001420,CLI0095,31,8,2024-10-22 16:11:00,-418.6,EUR,1.0,Debit,Complete,41604.49,false,668.0,3,Standard,Credit Immobilier,Retrait DAB,Nantes-Commerce
TXN000077,CLI0047,58,2,2022-03-31 13:23:00,-2045.27,USD,1.08,Debit,Complete,37644.32,true,397.0,2,Risque,Credit Auto,Depot especes,Bordeaux-Meriadeck
TXN001402,CLI0135,37,8,2023-11-12 17:08:00,-2492.92,EUR,1.0,Debit,Complete,10344.49,false,593.0,3,Standard,Credit Auto,Prelevement,Nantes-Commerce
TXN000994,CLI0098,59,2,2023-11-14 11:49:00,-2309.74,USD,1.08,Debit,Complete,18168.68,false,580.0,3,Standard,Compte Courant,Prelevement,Bordeaux-Meriadeck
TXN001959,CLI0130,6,2,2022-01-06 13:47:00,-1510.73,EUR,1.0,Debit,Complete,1182.85,false,586.0,3,Standard,Compte Epargne,Remboursement credit,Bordeaux-Meriadeck
TXN000302,CLI0081,31,5,2023-08-19 21:22:00,-462.17,EUR,1.0,Debit,Complete,34746.17,false,645.0,3,Standard,Credit Immobilier,Retrait DAB,Toulouse-Capitole
TXN001276,CLI0088,5,2,2024-06-29 22:58:00,-392.46,EUR,1.0,Debit,Complete,47338.95,true,413.0,3,Standard,Credit Immobilier,Interets,Bordeaux-Meriadeck
TXN001895,CLI0084,12,1,2023-08-11 21:55:00,-7159.58,EUR,1.0,Debit,Complete,30120.59,true,684.0,3,Standard,Compte Courant,Virement international,Marseille-Vieux-Port
TXN001214,CLI0118,25,4,2022-08-05 19:07:00,-638.1,USD,1.08,Debit,Complete,35940.89,false,641.0,3,Standard,Livret A,Virement international,Lille-Grand-Place
TXN000215,CLI0082,4,7,2024-02-03 03:32:00,-343.2,GBP,0.86,Debit,Complete,49072.55,false,813.0,1,Premium,Credit Consommation,Paiement CB,Paris-Centre
TXN001050,CLI0117,17,4,2023-07-31 01:07:00,-2610.3,EUR,1.0,Debit,En attente,34350.74,false,645.0,3,Standard,Compte Courant,Remboursement credit,Lille-Grand-Place
TXN000339,CLI0121,5,1,2024-04-21 19:09:00,2394.12,EUR,1.0,Credit,Complete,25589.16,false,645.0,1,Premium,Credit Immobilier,Interets,Marseille-Vieux-Port
TXN000259,CLI0146,20,5,2023-02-16 01:15:00,-147.56,EUR,1.0,Debit,Complete,13771.48,false,583.0,3,Standard,PEA,Virement,Toulouse-Capitole
TXN001231,CLI0064,5,4,2022-02-09 10:32:00,-2648.15,EUR,1.0,Debit,Complete,4157.25,false,800.0,1,Premium,Credit Immobilier,Interets,Lille-Grand-Place
TXN001254,CLI0053,13,7,2022-03-04 15:11:00,-92.31,CHF,0.97,Debit,Complete,44333.36,false,645.0,3,Standard,Credit Consommation,Prelevement,Paris-Centre
TXN000567,CLI0069,54,1,2023-10-06 03:29:00,-1732.54,USD,1.08,Debit,Complete,5092.83,false,647.0,3,Standard,Livret A,Virement,Marseille-Vieux-Port
TXN001493,CLI0143,43,3,2023-10-27 18:32:00,1275.76,EUR,1.0,Credit,Complete,43143.37,false,782.0,1,Premium,Credit Auto,Remboursement credit,Lyon-Part-Dieu
TXN001630,CLI0052,62,2,2022-05-26 13:37:00,-976.03,EUR,1.0,Debit,Complete,35062.99,false,838.0,1,Premium,Credit Auto,Virement,Bordeaux-Meriadeck
TXN000681,CLI0122,53,8,2023-11-10 18:36:00,2891.04,EUR,1.0,Credit,Complete,5331.91,false,824.0,1,Premium,Compte Epargne,Interets,Nantes-Commerce
TXN000424,CLI0060,19,1,2024-01-06 02:44:00,-394.32,USD,1.08,Debit,Complete,18760.57,false,645.0,1,Premium,Credit Auto,Retrait DAB,Marseille-Vieux-Port
TXN001435,CLI0088,26,2,2024-05-30 16:35:00,1630.55,EUR,1.0,Credit,Complete,24314.98,true,413.0,3,Standard,Credit Auto,Virement international,Bordeaux-Meriadeck
TXN000101,CLI0023,52,1,2024-09-07 16:26:00,0.0,EUR,1.0,Credit,Complete,15919.68,false,636.0,3,Standard,Livret A,Prelevement,Marseille-Vieux-Port
TXN000309,CLI0031,64,2,2023-07-26 17:16:00,433.7,EUR,1.0,Credit,Complete,23369.93,false,559.0,2,Risque,Assurance Vie,Remboursement credit,Bordeaux-Meriadeck
TXN000777,CLI0093,9,1,2022-10-27 07:17:00,-276.93,USD,1.08,Debit,Complete,5339.64,false,786.0,1,Premium,Credit Consommation,Virement international,Marseille-Vieux-Port
TXN000629,CLI0094,12,7,2022-09-09 06:28:00,7763.17,GBP,0.86,Credit,Complete,40476.35,true,435.0,2,Risque,Compte Courant,Virement international,Paris-Centre
TXN000655,CLI0099,22,8,2023-10-14 14:35:00,-1250.88,EUR,1.0,Debit,Complete,45695.38,false,664.0,3,Standard,Compte Epargne,Prelevement,Nantes-Commerce
TXN001522,CLI0023,59,1,2024-04-04 03:08:00,-2744.19,EUR,1.0,Debit,Complete,36177.67,false,636.0,3,Standard,Compte Courant,Prelevement,Marseille-Vieux-Port
TXN001791,CLI0095,60,8,2024-12-06 03:54:00,-1979.86,EUR,1.0,Debit,Complete,23407.74,false,668.0,3,Standard,Livret A,Depot especes,Nantes-Commerce
TXN001551,CLI0132,48,2,2022-12-18 03:05:00,1261.69,GBP,0.86,Credit,Complete,33055.96,false,663.0,3,Standard,Compte Courant,Interets,Bordeaux-Meriadeck
TXN001301,CLI0001,2,4,2024-06-10 18:55:00,-307.86,USD,1.08,Debit,Complete,42379.38,false,586.0,3,Standard,Credit Consommation,Retrait DAB,Lille-Grand-Place
TXN000482,CLI0091,6,8,2023-07-13 10:17:00,-837.91,EUR,1.0,Debit,Complete,33797.03,false,442.0,2,Risque,Compte Epargne,Remboursement credit,Nantes-Commerce
TXN001569,CLI0071,62,7,2024-05-02 12:54:00,236.38,USD,1.08,Credit,En attente,46574.76,false,797.0,1,Premium,Credit Auto,Virement,Paris-Centre
TXN000038,CLI0052,34,2,2024-01-20 16:32:00,2744.79,USD,1.08,Credit,En attente,47214.97,false,838.0,1,Premium,Assurance Vie,Depot especes,Bordeaux-Meriadeck
TXN001309,CLI0072,55,1,2023-10-01 05:33:00,247.0,EUR,1.0,Credit,Complete,39176.73,false,606.0,3,Standard,Compte Courant,Depot especes,Marseille-Vieux-Port
TXN001970,CLI0103,1,7,2023-07-16 15:20:00,495.88,CHF,0.97,Credit,Complete,5233.99,false,683.0,3,Standard,Compte Epargne,Depot especes,Paris-Centre
TXN001601,CLI0040,54,6,2023-10-06 03:29:00,2124.08,EUR,1.0,Credit,Complete,22525.77,false,491.0,2,Risque,Livret A,Virement,Nice-Massena
TXN001358,CLI0072,42,1,2022-07-08 11:11:00,-1194.25,EUR,1.0,Debit,Complete,45554.9,false,606.0,3,Standard,Assurance Vie,Prelevement,Marseille-Vieux-Port
TXN001239,CLI0009,23,6,2022-03-22 16:03:00,366.93,EUR,1.0,Credit,Complete,3487.94,false,645.0,3,Standard,Credit Auto,Paiement CB,Nice-Massena
TXN000549,CLI0025,59,3,2023-02-25 18:57:00,640.07,CHF,0.97,Credit,Complete,42308.49,false,688.0,3,Standard,Compte Courant,Prelevement,Lyon-Part-Dieu
TXN000129,CLI0130,5,3,2022-08-19 10:10:00,2206.8,EUR,1.0,Credit,Complete,16921.9,false,586.0,3,Standard,Credit Immobilier,Interets,Lyon-Part-Dieu
TXN001423,CLI0032,62,7,2023-02-11 07:37:00,319.69,EUR,1.0,Credit,Complete,20309.23,false,621.0,3,Standard,Credit Auto,Virement,Paris-Centre
TXN000601,CLI0127,49,6,2024-09-20 14:31:00,381.85,EUR,1.0,Credit,Complete,4769.54,false,645.0,3,Standard,Credit Immobilier,Virement,Nice-Massena
TXN001659,CLI0117,36,4,2024-07-12 10:54:00,-4611.63,USD,1.08,Debit,Complete,29720.48,false,645.0,3,Standard,Credit Immobilier,Virement international,Lille-Grand-Place
TXN000658,CLI0011,62,2,2023-08-16 20:10:00,51.6,GBP,0.86,Credit,Complete,12619.36,false,672.0,3,Standard,Credit Auto,Virement,Bordeaux-Meriadeck
TXN000041,CLI0096,13,3,2024-08-23 00:39:00,2658.49,USD,1.08,Credit,Complete,31806.66,false,710.0,3,Standard,Credit Consommation,Prelevement,Lyon-Part-Dieu
TXN000855,CLI0110,26,5,2023-09-01 05:12:00,-2924.35,MAD,10.85,Debit,Complete,39214.48,false,629.0,3,Standard,Credit Auto,Virement international,Toulouse-Capitole
TXN001728,CLI0085,33,5,2023-05-16 11:20:00,-2112.14,EUR,1.0,Debit,Complete,19367.43,true,390.0,2,Risque,Compte Courant,Virement,Toulouse-Capitole
TXN001486,CLI0050,29,3,2022-09-03 21:57:00,265.91,EUR,1.0,Credit,En attente,29990.15,false,666.0,3,Standard,Livret A,Paiement CB,Lyon-Part-Dieu
TXN000811,CLI0030,41,3,2024-01-26 10:05:00,2841.96,EUR,1.0,Credit,Complete,20476.31,true,391.0,2,Risque,Assurance Vie,Virement,Lyon-Part-Dieu
TXN000296,CLI0116,42,6,2023-03-31 00:21:00,1097.66,EUR,1.0,Credit,Complete,18757.13,false,620.0,3,Standard,Assurance Vie,Prelevement,Nice-Massena
TXN000690,CLI0131,26,1,2024-08-08 05:20:00,-5757.4,EUR,1.0,Debit,Complete,24790.12,true,838.0,1,Premium,Credit Auto,Virement international,Marseille-Vieux-Port
TXN000448,CLI0030,4,3,2023-10-07 22:02:00,-150.32,USD,1.08,Debit,Complete,41489.93,false,391.0,2,Risque,Credit Consommation,Paiement CB,Lyon-Part-Dieu
TXN001957,CLI0013,23,5,2024-05-29 01:08:00,418.61,MAD,10.85,Credit,Complete,16623.27,true,351.0,2,Risque,Credit Auto,Paiement CB,Toulouse-Capitole
TXN000637,CLI0139,8,1,2023-09-15 23:27:00,-493.74,EUR,1.0,Debit,Complete,13061.85,false,674.0,3,Standard,Compte Courant,Paiement CB,Marseille-Vieux-Port
TXN001923,CLI0048,1,5,2022-09-06 12:37:00,162.25,MAD,10.85,Credit,Complete,42361.11,false,670.0,3,Standard,Compte Epargne,Depot especes,Toulouse-Capitole
TXN001730,CLI0058,15,1,2024-01-30 18:29:00,-5808.32,EUR,1.0,Debit,Complete,26497.91,true,704.0,3,Standard,PEA,Virement international,Marseille-Vieux-Port
TXN001376,CLI0064,33,4,2024-03-19 04:13:00,-865.82,USD,1.08,Debit,Complete,35890.1,false,800.0,1,Premium,Compte Courant,Virement,Lille-Grand-Place
TXN001605,CLI0055,55,2,2022-04-02 03:00:00,-596.09,EUR,1.0,Debit,Complete,34614.08,false,703.0,3,Standard,Compte Courant,Depot especes,Bordeaux-Meriadeck
TXN000963,CLI0091,54,8,2023-10-06 03:29:00,-1545.47,EUR,1.0,Debit,Complete,16356.87,false,442.0,2,Risque,Livret A,Virement,Nantes-Commerce
TXN000530,CLI0075,55,6,2024-06-24 10:44:00,-381.33,USD,1.08,Debit,Complete,27592.9,false,645.0,3,Standard,Compte Courant,Depot especes,Nice-Massena
TXN001593,CLI0022,5,5,2024-03-26 06:15:00,2010.27,EUR,1.0,Credit,Complete,1632.18,false,787.0,3,Standard,Credit Immobilier,Interets,Toulouse-Capitole
TXN001449,CLI0026,60,4,2024-12-18 10:36:03,1043.71,USD,1.08,Credit,Complete,9682.84,false,699.0,3,Standard,Livret A,Depot especes,Lille-Grand-Place
TXN001215,CLI0024,50,3,2023-04-23 06:03:00,-2165.09,EUR,1.0,Debit,Complete,9945.26,false,592.0,3,Standard,Credit Consommation,Virement,Lyon-Part-Dieu
TXN001707,CLI0010,13,3,2023-10-06 03:29:00,344.34,EUR,1.0,Credit,En attente,27957.96,false,816.0,1,Premium,Credit Consommation,Prelevement,Lyon-Part-Dieu
TXN001284,CLI0093,11,1,2024-04-12 01:48:00,227.3,GBP,0.86,Credit,Complete,33615.63,false,786.0,1,Premium,Compte Epargne,Retrait DAB,Marseille-Vieux-Port
TXN000595,CLI0066,3,6,2022-05-01 01:21:00,-2796.64,EUR,1.0,Debit,Rejete,46972.16,false,656.0,3,Standard,PEA,Prelevement,Nice-Massena
TXN000731,CLI0006,14,5,2022-06-20 09:38:00,1634.73,EUR,1.0,Credit,Complete,23236.2,false,620.0,3,Standard,Credit Immobilier,Remboursement credit,Toulouse-Capitole
TXN001637,CLI0129,51,7,2022-12-29 10:51:00,129.37,EUR,1.0,Credit,Complete,6981.2,false,573.0,2,Risque,Assurance Vie,Retrait DAB,Paris-Centre
TXN000580,CLI0071,39,7,2022-04-25 15:34:00,1155.38,EUR,1.0,Credit,Complete,23795.22,false,797.0,1,Premium,PEA,Interets,Paris-Centre
TXN000770,CLI0081,59,5,2023-10-06 03:29:00,-309.07,EUR,1.0,Debit,Complete,6323.38,false,645.0,3,Standard,Compte Courant,Prelevement,Toulouse-Capitole
TXN000767,CLI0131,31,1,2024-09-09 08:44:00,377.77,EUR,1.0,Credit,Complete,49997.71,false,838.0,1,Premium,Credit Immobilier,Retrait DAB,Marseille-Vieux-Port
TXN001359,CLI0023,37,1,2023-12-02 05:33:00,-2454.89,EUR,1.0,Debit,Rejete,37889.99,false,636.0,3,Standard,Credit Auto,Prelevement,Marseille-Vieux-Port
TXN001526,CLI0084,21,1,2023-08-11 12:08:00,100.49,EUR,1.0,Credit,Complete,18399.69,false,684.0,3,Standard,Credit Consommation,Depot especes,Marseille-Vieux-Port
TXN001836,CLI0148,50,4,2022-10-30 17:55:00,-1304.42,EUR,1.0,Debit,Complete,39487.0,false,713.0,3,Standard,Credit Consommation,Virement,Lille-Grand-Place
TXN000486,CLI0065,30,2,2022-06-05 20:29:00,-462.89,EUR,1.0,Debit,Complete,33412.2,false,645.0,3,Standard,Compte Epargne,Paiement CB,Bordeaux-Meriadeck
TXN000196,CLI0148,60,4,2024-09-20 10:57:00,-2063.53,EUR,1.0,Debit,Complete,41851.44,false,713.0,3,Standard,Livret A,Depot especes,Lille-Grand-Place
TXN001610,CLI0005,39,4,2024-04-07 05:00:00,1141.67,GBP,0.86,Credit,Rejete,29457.48,false,694.0,3,Standard,PEA,Interets,Lille-Grand-Place
TXN001503,CLI0053,35,7,2024-12-26 05:49:00,-1441.4,EUR,1.0,Debit,Complete,8929.36,false,645.0,3,Standard,Livret A,Interets,Paris-Centre
TXN001483,CLI0124,21,5,2023-12-05 12:10:00,-2907.45,CHF,0.97,Debit,Complete,11191.29,false,585.0,3,Standard,Credit Consommation,Depot especes,Toulouse-Capitole
TXN001055,CLI0066,42,6,2024-06-06 03:50:00,-615.35,GBP,0.86,Debit,Complete,27003.97,false,656.0,3,Standard,Assurance Vie,Prelevement,Nice-Massena
TXN001267,CLI0049,54,3,2023-08-29 03:13:00,597.86,EUR,1.0,Credit,Complete,22684.71,false,593.0,3,Standard,Livret A,Virement,Lyon-Part-Dieu
TXN000481,CLI0004,8,2,2024-07-08 12:43:00,-171.53,CHF,0.97,Debit,Complete,26611.54,false,645.0,3,Standard,Compte Courant,Paiement CB,Bordeaux-Meriadeck
TXN001499,CLI0126,34,2,2023-03-31 13:28:00,2701.66,EUR,1.0,Credit,Complete,7570.26,false,514.0,2,Risque,Assurance Vie,Depot especes,Bordeaux-Meriadeck
TXN000387,CLI0040,12,6,2023-05-25 05:31:00,912.93,USD,1.08,Credit,Complete,32264.29,false,491.0,2,Risque,Compte Courant,Virement international,Nice-Massena
TXN000258,CLI0105,53,6,2024-02-05 01:32:00,-2384.9,USD,1.08,Debit,Complete,42579.64,false,634.0,3,Standard,Compte Epargne,Interets,Nice-Massena
TXN001046,CLI0028,48,3,2023-12-11 21:46:00,349.15,GBP,0.86,Credit,Complete,6524.1,false,667.0,3,Standard,Compte Courant,Interets,Lyon-Part-Dieu
TXN000961,CLI0067,8,7,2024-10-10 04:14:00,-322.56,EUR,1.0,Debit,Complete,32764.58,true,337.0,2,Risque,Compte Courant,Paiement CB,Paris-Centre
TXN001379,CLI0063,5,7,2023-07-15 13:03:00,-793.73,EUR,1.0,Debit,Complete,44457.94,true,426.0,2,Risque,Credit Immobilier,Interets,Paris-Centre
TXN001914,CLI0013,37,5,2023-07-20 01:00:00,669.08,EUR,1.0,Credit,Complete,12111.02,true,351.0,2,Risque,Credit Auto,Prelevement,Toulouse-Capitole
TXN000789,CLI0132,41,2,2024-09-26 01:22:00,-67.38,CHF,0.97,Debit,Complete,357.21,false,663.0,3,Standard,Assurance Vie,Virement,Bordeaux-Meriadeck
TXN001178,CLI0053,35,7,2022-02-01 01:59:00,1175.39,EUR,1.0,Credit,En attente,336.47,false,645.0,3,Standard,Livret A,Interets,Paris-Centre
TXN001471,CLI0039,37,2,2022-12-23 02:36:00,459.3,EUR,1.0,Credit,Complete,47749.07,false,645.0,3,Standard,Credit Auto,Prelevement,Bordeaux-Meriadeck
TXN001249,CLI0093,48,1,2023-04-16 18:56:00,-2658.92,EUR,1.0,Debit,Complete,10899.54,false,786.0,1,Premium,Compte Courant,Interets,Marseille-Vieux-Port
TXN000940,CLI0026,42,4,2022-04-16 19:34:00,-1026.21,EUR,1.0,Debit,En attente,12643.95,false,699.0,3,Standard,Assurance Vie,Prelevement,Lille-Grand-Place
TXN000034,CLI0099,56,8,2024-02-21 18:22:00,0.0,EUR,1.0,Credit,Complete,41518.87,false,664.0,3,Standard,Assurance Vie,Interets,Nantes-Commerce
TXN000081,CLI0116,25,6,2024-04-29 01:25:00,-4115.66,CHF,0.97,Debit,Complete,1506.56,false,620.0,3,Standard,Livret A,Virement international,Nice-Massena
TXN001678,CLI0040,42,6,2023-10-06 03:29:00,228.31,EUR,1.0,Credit,Complete,1905.27,false,491.0,2,Risque,Assurance Vie,Prelevement,Nice-Massena
TXN001161,CLI0116,30,6,2023-10-06 03:29:00,293.53,EUR,1.0,Credit,Complete,27026.67,false,620.0,3,Standard,Compte Epargne,Paiement CB,Nice-Massena
TXN001072,CLI0105,48,6,2022-05-25 13:16:00,-2655.9,GBP,0.86,Debit,Complete,41404.92,false,634.0,3,Standard,Compte Courant,Interets,Nice-Massena
TXN001222,CLI0091,6,8,2024-08-03 10:59:00,150000.0,EUR,1.0,Credit,Complete,44964.57,true,442.0,2,Risque,Compte Epargne,Remboursement credit,Nantes-Commerce
TXN001289,CLI0126,24,2,2022-05-09 08:40:00,-2292.05,EUR,1.0,Debit,Complete,11469.33,false,514.0,2,Risque,Assurance Vie,Virement international,Bordeaux-Meriadeck
TXN001545,CLI0061,52,1,2023-07-07 18:00:00,979.39,GBP,0.86,Credit,Complete,8688.82,true,341.0,2,Risque,Livret A,Prelevement,Marseille-Vieux-Port
TXN001562,CLI0080,38,7,2022-01-24 04:35:00,-1047.15,EUR,1.0,Debit,Rejete,17843.01,false,645.0,1,Premium,Credit Immobilier,Depot especes,Paris-Centre
TXN000444,CLI0018,8,2,2023-10-26 00:07:00,-349.2,EUR,1.0,Debit,Complete,9781.38,true,328.0,2,Risque,Compte Courant,Paiement CB,Bordeaux-Meriadeck
TXN000066,CLI0131,44,1,2023-02-02 11:22:00,2195.77,EUR,1.0,Credit,Complete,7407.57,false,838.0,1,Premium,Credit Immobilier,Prelevement,Marseille-Vieux-Port
TXN001916,CLI0040,24,6,2022-04-15 23:32:00,2215.29,USD,1.08,Credit,Complete,31843.01,false,491.0,2,Risque,Assurance Vie,Virement international,Nice-Massena
TXN000828,CLI0099,13,8,2024-05-13 16:36:00,2340.95,EUR,1.0,Credit,Complete,11836.13,false,664.0,3,Standard,Credit Consommation,Prelevement,Nantes-Commerce
TXN000548,CLI0028,33,3,2024-11-17 18:03:00,1433.79,USD,1.08,Credit,Complete,33412.56,false,667.0,3,Standard,Compte Courant,Virement,Lyon-Part-Dieu
TXN001669,CLI0016,29,2,2023-07-25 15:17:00,334.32,EUR,1.0,Credit,Complete,48699.51,false,716.0,3,Standard,Livret A,Paiement CB,Bordeaux-Meriadeck
TXN000059,CLI0097,7,4,2022-11-19 11:19:00,2178.71,EUR,1.0,Credit,En attente,7863.44,true,397.0,2,Risque,Livret A,Remboursement credit,Lille-Grand-Place
TXN000854,CLI0104,44,8,2024-07-13 13:33:00,681.61,EUR,1.0,Credit,Complete,4712.82,false,645.0,3,Standard,Credit Immobilier,Prelevement,Nantes-Commerce
TXN001783,CLI0001,16,4,2023-02-07 23:10:00,-1640.76,EUR,1.0,Debit,Complete,4908.42,false,586.0,3,Standard,Compte Epargne,Virement,Lille-Grand-Place
TXN001591,CLI0066,4,6,2023-08-08 20:29:00,-182.5,USD,1.08,Debit,Complete,3927.52,false,656.0,3,Standard,Credit Consommation,Paiement CB,Nice-Massena
TXN000089,CLI0017,56,2,2023-10-06 03:29:00,-638.44,EUR,1.0,Debit,Complete,49457.22,false,649.0,3,Standard,Assurance Vie,Interets,Bordeaux-Meriadeck
TXN000566,CLI0017,30,2,2022-12-14 00:34:00,-176.54,EUR,1.0,Debit,Complete,45080.35,false,649.0,3,Standard,Compte Epargne,Paiement CB,Bordeaux-Meriadeck
TXN002000,CLI0072,45,1,2022-02-02 01:37:00,-394.89,EUR,1.0,Debit,Complete,21424.32,false,606.0,3,Standard,Livret A,Retrait DAB,Marseille-Vieux-Port
TXN001343,CLI0142,4,5,2023-03-06 15:41:00,-36.24,CHF,0.97,Debit,Complete,2540.72,false,676.0,3,Standard,Credit Consommation,Paiement CB,Toulouse-Capitole
TXN001291,CLI0049,46,3,2023-08-28 06:43:00,2073.64,GBP,0.86,Credit,Complete,23188.25,false,593.0,3,Standard,PEA,Depot especes,Lyon-Part-Dieu
TXN000255,CLI0147,53,6,2023-07-19 12:09:00,1873.82,EUR,1.0,Credit,Complete,44489.75,false,812.0,1,Premium,Compte Epargne,Interets,Nice-Massena
